	gene1	gene2	pvalue	oddsratio
468	ABCA1	DLG2	0.9998335147304254	5.214285714285714
469	PLEC	LAMA5	0.9999997786896139	7.2290909090909095
470	TNRC6B	CTNNB1	0.999798682963297	5.630434782608695
471	OTUD4	FLNC	0.9999999889332563	14.33235294117647
472	NES	COL5A2	0.9999976897993146	10.128851540616246
473	SMAD2	RIMS1	0.9778654261597666	2.5905797101449277
474	SMARCA2	YTHDC2	0.9999927835668152	9.953125
475	USP7	YLPM1	0.9999999692192485	13.846153846153847
476	NUP98	APC	0.13905690426377493	0.5616045845272206
477	ZNF512B	PLCG2	0.9999987919399136	11.254658385093167
478	TTN	RYR1	0.9999999959276522	4.752777777777778
479	TCERG1	CHD3	0.9999999903302991	15.76388888888889
480	RANBP2	APC	0.2750491804355913	0.7288629737609329
481	ZNF423	USP7	0.9999391089431584	6.984375
482	ITIH5	NOTCH2	0.9999999964340587	21.609375
483	LRP1	CACNA1A	0.9999999999590614	11.672727272727272
484	SMAD3	NCOA6	0.9406933422254814	2.405263157894737
485	TNIK	NCOR2	0.999990098367968	7.203266787658802
486	FLNA	SMAD3	0.9984395844182897	4.891067538126362
487	STAT1	SPTBN1	0.9999995538496821	13.028571428571428
488	CHD3	SETX	0.9998502466653312	5.933333333333334
489	MAP3K4	TPR	0.9998574997622427	6.938461538461539
490	DST	CELSR3	0.9999999992942706	11.295681063122924
491	HEATR1	XRN1	0.9999999432750639	17.73076923076923
492	TTN	FN1	0.9999878457999699	4.14336917562724
493	HTT	DOCK9	0.9997489732077391	6.178489702517163
494	CCDC88A	BRAF	0.9999959781381053	6.956845238095238
495	DST	TNIK	0.9999999978484484	11.171328671328672
496	TCERG1	SETDB1	0.9999674413324648	9.14
497	CCDC180	DLC1	0.9999999964989631	16.0
498	APC	GIGYF2	0.08176702253456988	0.5197799318836783
499	CFH	EP300	0.9999835572759187	7.511578947368421
500	MADD	RB1CC1	0.9999906388065117	11.525
501	FASN	PRR12	0.9999835572759187	7.511578947368421
502	FBXW7	SHPRH	0.9999999941560566	10.588235294117647
503	MCM3AP	CLSTN1	0.9999988530136118	13.529411764705882
504	KANSL1	NINL	0.9999997262325028	10.324074074074074
505	KDM3B	ZNF512B	0.9999999402274745	17.561904761904763
506	CHD4	XRN1	0.9999997062114102	12.026785714285714
507	EP300	MCM3AP	0.9998858999684362	7.190476190476191
508	SMAD2	ROCK1	0.9662474647595408	2.7
509	MYH3	DYSF	0.9999359234117501	5.543385490753912
510	PBRM1	ZNF512B	0.9997744175638927	7.483660130718954
511	CHD7	CHD8	0.999999999940278	14.666666666666666
512	CUL9	PLXNB3	0.9965693899496982	3.65
513	MCC	CCDC180	0.9999394614537355	8.125
514	ZNF638	WWP1	0.9999116301926663	7.545706371191136
515	TNIK	SPTBN1	0.9995685024810419	5.553719008264463
516	ITIH5	RB1CC1	0.9999906388065117	11.525
517	DST	KIAA1549	0.9999884890064035	6.687598116169545
518	PPL	HTT	0.9999116301926663	7.545706371191136
519	CRMP1	MCM3AP	0.9830440814462895	3.4210526315789473
520	SASH1	HTT	0.9996264289069768	6.705882352941177
521	USP9X	HTT	0.9999995263994471	11.005434782608695
522	ERBB4	DLG2	0.981869544421168	2.526627218934911
523	MLH1	FLNC	0.9997077803957058	5.378947368421053
524	MLH1	FLNB	0.9998004430022864	6.490384615384615
525	CHD3	PTPRS	0.9999997741109167	9.490196078431373
526	APC	NCKAP5	0.9236771732330773	1.7276785714285714
527	APC	FAM214A	0.33235813984010826	0.7335243553008596
528	TNIK	PDE4DIP	0.9999999865383162	10.771428571428572
529	CKAP5	CACNA1A	0.9998277250053621	5.859848484848484
530	STAT1	SHANK1	0.9992713706749585	5.792838874680307
531	MUC2	MLH1	0.9999653568250803	9.019736842105264
532	MYH7	MYOM2	0.999999789280142	10.642857142857142
533	SMAD2	CREBBP	0.9640727386569167	2.4210526315789473
534	PLG	SMAD4	0.9328585113165798	1.8286140089418779
535	PDE4DIP	ZNF512B	0.9999999998386533	18.2
536	SOS1	ITSN2	0.9999962794202658	11.10763888888889
537	SVEP1	SMAD3	0.9858985713221745	3.1899641577060933
538	MAGI2	DSCAML1	0.9999956639517591	7.3277310924369745
539	APC	SETDB1	0.18047687750302566	0.5896428571428571
540	APC	LAMA3	0.1434414638263555	0.634841628959276
541	SMAD3	KMT2B	0.9991574622854195	4.46962962962963
542	SETD2	CIC	0.9999996860635775	10.113378684807257
543	PRRC2B	RERE	0.9999819585389084	10.2
544	CHD4	TTN	0.9999332205212524	3.90259009009009
545	ZEB2	SMAD2	0.962056460535394	2.5903846153846155
546	ATRX	ZNF512B	0.999997802194058	10.308571428571428
547	SMAD3	PAPPA	0.9999350266662386	6.937777777777778
548	MAGI2	PLXNB3	0.9822746459536976	2.9765886287625416
549	HTT	CTNNB1	0.9999956280107575	9.207161125319693
550	COL5A1	COL6A3	0.9999992729374231	5.4523246650906225
551	NELL2	CACNA1A	0.9999695548169114	6.90625
552	SMAD4	TENM3	0.9716876804039405	1.8715151515151516
553	DYSF	XIRP2	0.99999999259855	7.2481481481481485
554	MCM3AP	CELSR3	0.9999978677683905	10.272727272727273
555	CACNA1A	ABCA2	0.9994771737876731	4.33
556	SPTBN2	CELSR3	0.9999991645191018	10.12781954887218
557	CKAP5	PTPRN2	0.9999813249468845	10.125
558	HECTD1	IGSF1	0.9999844134083441	8.78888888888889
559	SETDB1	ULK2	0.9912132249786341	4.25
560	SETDB1	PTPRS	0.9999022014934029	6.514705882352941
561	SMAD2	PAPPA	0.9178998022291107	1.9455882352941176
562	ANK2	TNIK	0.9999999935209997	10.14423076923077
563	CACNA1A	CRMP1	0.9999869479142892	7.928571428571429
564	MYH11	APC	0.047555331390048916	0.48963210702341137
565	TRIP12	CLSTN1	0.9999826503186557	8.673076923076923
566	SMAD4	FN1	0.6464846740568528	1.0474080638015064
567	AR	TP53	0.7268185192107509	1.1934628975265018
568	HDLBP	SOS1	0.9999962794202658	11.10763888888889
569	KALRN	CACNA1A	0.999999999940278	14.666666666666666
570	NCOA6	SMAD2	0.9983354707641581	5.671826625386997
571	MBD5	KIAA1549	0.9999973974943286	11.786764705882353
572	APC	MBD5	0.31121784252858653	0.7319884726224783
573	NOVA1	PCBP1	0.9086211239864922	1.9695652173913043
574	RB1CC1	GREB1	0.9999739921038354	8.076923076923077
575	RIF1	LAMA4	0.9999999200826819	10.617391304347827
576	UNC13A	EPB41L3	0.999992424967939	9.860681114551083
577	NAV2	APC	0.035983848706867216	0.49122807017543857
578	MLH1	FCGBP	0.9999889584289582	7.345215759849906
579	PPP1R26	CELSR3	0.9999091896540379	7.55
580	CCDC180	NRAS	0.5796222573089028	0.6835637480798771
581	FN1	EP300	0.9989668952185207	4.229166666666667
582	CCDC88A	HTT	0.9999116301926663	7.545706371191136
583	ZNF512B	KMT2B	0.9999983280691163	8.61111111111111
584	ZNF91	HTT	0.9651331945754791	2.6679841897233203
585	HTT	ZNF451	0.9997188637937946	7.140625
586	TP53	WDR33	0.21846438837450016	0.6631578947368421
587	CDK5RAP2	ABCA2	0.9962007643762448	3.9732142857142856
588	PLG	EP300	0.9999997393474936	11.894736842105264
589	COL6A1	COL5A1	0.9999998645500058	11.844919786096257
590	PCSK5	CACNA1A	0.9999192850825847	6.7272727272727275
591	TNIK	AKAP9	1.0	32.04
592	SCAPER	CELSR3	0.9999986126463647	10.981818181818182
593	UBE4B	ESR1	0.9999674413324648	9.14
594	DROSHA	ZNF512B	0.9998283934031352	7.9411764705882355
595	AKAP13	RANBP2	0.9999669161551793	6.7272727272727275
596	FLNA	APC	0.010601345815653761	0.3930635838150289
597	APC	NUP214	0.33235813984010826	0.7335243553008596
598	TNIK	MYT1L	0.9999999762137787	16.65182186234818
599	HECW1	USP7	0.9997716557231235	5.0962962962962965
600	ITSN2	KIAA1549	0.9999999995840105	23.58974358974359
601	MLH1	CCDC180	0.9999866443051362	10.78125
602	PCDHA4	TP53	0.0041701701833707465	0.3177083333333333
603	TNKS2	ZNF512B	0.9999999999813016	35.22727272727273
604	SETDB1	PCDHA4	0.9995548959087714	6.463068181818182
605	MAP3K4	CNTRL	0.9988107276687453	5.208333333333333
606	CTR9	CNTNAP2	0.9999776086504713	7.204868154158215
607	TRIP12	CELSR3	0.9999995533198267	9.673913043478262
608	HTT	CLASP1	0.9999983540209378	12.75
609	HTT	DOCK11	0.9999999964006209	17.88235294117647
610	APC	NAV3	0.11809546968070285	0.6481218993621545
611	NCOA6	ESR1	0.9999934507562681	12.32
612	EIF3A	CACNA1A	0.9999999666382524	12.029556650246306
613	NRAS	PLCE1	0.6797678176392774	1.0045977011494254
614	TTC28	ZNF862	0.9999809962786349	8.459893048128341
615	SMAD4	HDLBP	0.5593603006231969	0.8714488636363636
616	PAPPA2	SMAD4	0.9958817033895483	2.5475935828877003
617	SMAD3	MCM3AP	0.9172353304589349	2.0636363636363635
618	VWF	ZNF512B	0.9993679594060693	5.203125
619	ZMYND8	HTT	0.999951828189676	8.470588235294118
620	MCM3AP	APC	0.08290785660165893	0.501432664756447
621	PDZD2	NRXN1	0.9999794653864519	5.436342592592593
622	MYO16	NRXN1	0.9999996673046739	8.247619047619047
623	MYOM2	NEB	0.9999999630169685	7.99030303030303
624	TNIK	NEFM	0.9998525950024817	6.848484848484849
625	HTT	SRGAP1	0.9999653568253417	9.019736842105264
626	BRD1	ZNF512B	0.9999906388065117	11.525
627	SMAD4	CCDC180	0.9390292446061997	1.9639468690702087
628	SMAD3	CFH	0.9997537182435197	6.236111111111111
629	MLH3	CCDC180	0.9999994763622618	15.4
630	PAPPA2	ZNF512B	0.9999995776506398	10.185185185185185
631	SMAD2	EP300	0.9945282788138311	4.137299771167048
632	APC	TPR	0.7166056579208218	1.1988472622478386
633	COL12A1	DYSF	0.9999999999624792	9.706666666666667
634	JMJD1C	MYOM2	0.9999997904452321	12.327272727272728
635	PPL	USP7	0.9995115821009547	6.319444444444445
636	ZMYND8	RERE	0.9998308468503265	7.96875
637	HTT	TSHZ3	0.9999840810350676	6.828125
638	CADPS	KIAA1549	0.999824151441643	6.632352941176471
639	CLUH	CELSR3	0.9989163436196439	5.305882352941176
640	SETD2	HTT	0.9999996647012162	11.53125
641	SOS1	SPTAN1	0.9999999732022897	16.321428571428573
642	JAKMIP1	HTT	0.999199884350807	5.6625
643	NCOR1	HTT	0.999999999330579	18.774436090225564
644	APC	CREBBP	0.6177382492029784	1.0525739320920044
645	GREB1	SMAD4	0.7250271843414409	1.1607142857142858
646	DOCK8	SMAD2	0.9990525188669657	5.458937198067633
647	TTN	FLNA	0.9991228256362078	3.158590308370044
648	RXFP3	GNAS	0.3292809608418094	0.0
649	TTC3	TTN	0.9999978094488109	11.184782608695652
650	SIPA1L1	NRXN1	0.999989310655717	6.501501501501502
651	ZMYND8	USP7	0.9999999959815095	21.168367346938776
652	CACNA1A	VWF	0.9999998843200775	8.33925925925926
653	PTEN	CCDC180	0.9999978021940703	10.308571428571428
654	ZNF512B	SPTBN1	0.9709948184308406	2.8484210526315787
655	DST	APC	0.1376234559213051	0.6921296296296297
656	RPS6KA2	FLNC	0.9999764215801682	7.3180873180873185
657	CRMP1	CDK5RAP2	0.9999974947190355	11.874074074074073
658	RIF1	BOC	0.9527900158853079	2.3946428571428573
659	PRRC2A	RERE	0.9989357798446687	6.366782006920415
660	MIA3	CACNA1A	0.9999995550691824	9.844444444444445
661	SPTBN1	APC	0.5036612318272229	0.9256559766763849
662	LAMA5	SMAD2	0.8378360708881913	1.4693181818181817
663	COL5A1	COL1A2	0.9997174618308903	4.822222222222222
664	PDE4DIP	KRAS	0.5930151889334382	1.0231660231660231
665	MAGEE1	USP7	0.9999982153451266	12.55078125
666	APC	SYNE1	0.2617477981554043	0.8478601012425219
667	APC	SPTBN2	0.8184951150044429	1.3870967741935485
668	CEP152	EPB41L3	0.9999538920323893	8.55
669	SMAD3	KANSL1	0.9875472069504685	3.303703703703704
670	VPS13D	MADD	0.9999999999992479	34.0
671	CACNA1A	RIMBP2	0.9997425863588572	4.45852534562212
672	LAMA4	APC	0.1794562861734465	0.6612903225806451
673	DIDO1	WWP1	0.999999934895437	12.472222222222221
674	SMAD3	PLG	0.9947420897815731	4.185185185185185
675	USP7	PEG3	0.999999649759204	10.303030303030303
676	SMAD3	ZEB2	0.9998993667134393	7.385869565217392
677	SETDB1	CLSTN1	0.9912132249786341	4.25
678	HECW1	CACNA1A	0.9996530592668912	3.7569786535303775
679	CCDC180	CTNNA1	0.9999999067042982	16.428571428571427
680	APC	MACF1	0.0067110475148451434	0.4362244897959184
681	APC	NEB	0.11128896532852392	0.6878955696202531
682	DYSF	COL6A3	0.9999910525604291	4.488888888888889
683	ANK3	SMAD3	0.9746386864016803	2.5058823529411764
684	UBR5	SMAD2	0.9924412411588327	3.789473684210526
685	NINL	ZNF646	0.9888071858669285	3.393939393939394
686	MYCBP2	TTN	0.9999999802633537	5.776699029126213
687	RIF1	PCDHA4	0.9993316908923617	5.097142857142857
688	HSPG2	CACNA1A	0.9999132353477341	5.25
